work_id,part_num,chap_num,para_num,para_str
drapiers_letter_5,1,1,26,"This incited me so far, that I ventured upon a fourth piece,[17] made of the best Irish wool I could get; and I thought it grave and rich enough to be worn by the best lord or judge of the land. But of late some great folks complain, as I hear, ""that, when they had it on, they felt a shuddering in their limbs,""--and have thrown it off in a rage, cursing to hell the poor Drapier who invented it; so that I am determined never to work for persons of quality again, except for your lordship, and a very few more."
drapiers_letter_5,1,1,27,"I assure your lordship, upon the word of an honest citizen, that I am not richer, by the value of one of Mr. Wood's halfpence, with the sale of all the several stuffs I have contrived, for I give the whole profit to the dyers and pressers;[18] and, therefore, I hope you will please to believe, that no other motive, beside the love of my country, could engage me to busy my head and hands, to the loss of my time, and the gain of nothing but vexation and ill-will."
drapiers_letter_5,1,1,28,"I have now in hand one piece of stuff, to be woven on purpose for your lordship; although I might be ashamed to offer it to you after I have confessed, that it will be made only from the shreds and remnants of the wool employed in the former. However, I shall work it up as well as I can; and, at worst, you need only give it among your tenants...."
drapiers_letter_5,1,1,29,"I am told that the two points in my last letter, from which an occasion of offence has been taken, are where I mention his Majesty's answer to the address of the House of Lords upon Mr. Wood's patent; and where I discourse upon Ireland's being a dependent kingdom. As to the former, I can only say that I have treated it with the utmost respect and caution; and I thought it necessary to show where Wood's patent differed, in many essential parts, from all others that ever had been granted; because the contrary had, for want of due information, been so strongly and so largely asserted. As to the other, of Ireland's dependency, I confess to have often heard it mentioned, but was never able to understand what it meant. This gave me the curiosity to inquire among several eminent lawyers, who professed they knew nothing of the matter. I then turned over all the statutes of both kingdoms, without the least information, farther than an Irish act, that I quoted, of the 33rd of Henry VIII., uniting Ireland to England under one King. I cannot say I was sorry to be disappointed in my search, because it is certain I could be contented to depend only upon God and my prince, and the laws of my own country, after the manner of other nations. But since my betters are of a different opinion, and desire farther dependencies, I shall outwardly submit; yet still insisting in my own heart, upon the exception I made of M. B., Drapier.... All I desire is, that the cause of my country against Mr. Wood, may not suffer by any inadvertency of mine. Whether Ireland depends upon England or only upon God, the King, and the law, I hope no man will assert that it depends upon Mr. Wood. I should be heartily sorry that this commendable spirit against me should accidentally (and what, I hope, was never intended) strike a damp upon that spirit in all ranks and corporations of men against the desperate and ruinous design of Mr. Wood. Let my countrymen blot out those parts in my last letter which they dislike; and let no rust remain on my sword, to cure the wounds I have given to our most mortal enemy. When Sir Charles Sedley was taking the oaths, where several things were to be renounced, he said, ""he loved renouncing;"" asked, ""if any more were to be renounced; for he was ready to renounce as much as they pleased."" Although I am not so thorough a renouncer, yet let me have but good city-security against this pestilent coinage, and I shall be ready not only to renounce every syllable in all my four letters, but to deliver them cheerfully with my own hands into those of the common hangman, to be burnt with no better company than the coiner's effigies, if any part of it has escaped out of the secular hands of my faithful friends, the common people. But, whatever the sentiments of some people may be, I think it is agreed that many of those who subscribed against me, are on the side of a vast majority in the kingdom who opposed Mr. Wood; and it was with great satisfaction that I observed some right honourable names very amicably joined with my own, at the bottom of a strong declaration against him and his coin. But if the admission of it among us be already determined, the worthy person who is to betray me ought in prudence to do it with all convenient speed; or else it may be difficult to find three hundred pounds sterling for the discharge of his hire, when the public shall have lost five hundred thousand, if there be so much in the nation; besides four-fifths of its annual income for ever. I am told by lawyers, that in quarrels between man and man, it is of much weight which of them gave the first provocation, or struck the first blow. It is manifest that Mr. Wood has done both, and therefore I should humbly propose to have him first hanged, and his dross thrown into the sea; after which the Drapier will be ready to stand his trial. ""It must needs be that offences come, but woe unto him by whom the offence comes."" If Mr. Wood had held his hand, everybody else would have held their tongues; and then there would have been little need of pamphlets, juries, or proclamations, upon this occasion. The provocation must needs have been very great, which could stir up an obscure, indolent Drapier, to become an author. One would almost think, the very stones in the street would rise up in such a cause; and I am not sure they will not do so against Mr. Wood, if ever he comes within their reach. It is a known story of the dumb boy, whose tongue forced a passage for speech by the horror of seeing a dagger at his father's throat. This may lessen the wonder, that a tradesman, hid in privacy and silence should cry out when the life and being of his political mother are attempted before his face, and by so infamous a wretch."
drapiers_letter_5,1,1,30,"I am now resolved to follow (after the usual proceeding of mankind, because it is too late) the advice given, me by a certain Dean.[19] He showed the mistake I was in of trusting to the general good-will of the people; ""that I had succeeded hitherto better than could be expected; but that some unfortunate circumstantial lapse would bring me within the reach of power; that my good intentions would be no security against those who watched every motion of my pen in the bitterness of my soul."" He produced an instance of ""a writer as innocent, as disinterested, and as well-meaning as myself; who had written a very seasonable and inoffensive treatise, exhorting the people of this kingdom to wear their own manufactures;[20] for which, however, the printer, was prosecuted with the utmost virulence; the jury sent back nine times; and the man given up to the mercy of the Court."" The Dean farther observed, ""that I was in a manner left alone to stand the battle; while others, who had ten thousand times better talents than a Drapier, were so prudent as to lie still; and perhaps thought it no unpleasant amusement to look on with safety, while another was giving them diversion at the hazard of his liberty and fortune; and thought they made a sufficient recompense by a little applause."" Whereupon he concluded with a short story of a Jew at Madrid, who, being condemned to the fire on account of his religion, a crowd of schoolboys following him to the stake, and apprehending they might lose their sport if he should happen to recant, would often clap him on the back, and cry, ""_Sta firme, Moyse_: Moses, continue steadfast."""
drapiers_letter_5,1,1,31,"I allow this gentleman's advice to have been very good, and his observations just; and in one respect my condition is worse than that of the Jew; for no recantation will save me. However, it should seem, by some late proceedings, that my state is not altogether deplorable. This I can impute to nothing but the steadiness of two impartial grand juries; which has confirmed in me an opinion I have long entertained; that, as philosophers say, virtue is seated in the middle; so, in another sense, the little virtue left in the world, is chiefly to be found among the middle rank of mankind, who are neither allured out of her paths by ambition, nor driven by poverty...."
drapiers_letter_5,1,1,32,"But, to confess the truth, my lord, I begin to grow weary of my office as a writer, and could heartily wish it were devolved upon my brethren, the makers of songs and ballads, who perhaps are the best qualified at present to gather up the gleanings of this controversy. As to myself, it has been my misfortune to begin and pursue it upon a wrong foundation. For, having detected the frauds and falsehoods of this vile impostor Wood in every part, I foolishly disdained to have recourse to whining, lamenting, and crying for mercy; but rather chose to appeal to law and liberty, and the common rights of mankind, without considering the climate I was in. Since your last residence in Ireland, I frequently have taken my nag to ride about your grounds, where I fancied myself to feel an air of freedom breathing around me; and I am glad the low condition of a tradesman did not qualify me to wait on you at your house; for then I am afraid my writings would not have escaped severer censures. But I have lately sold my nag, and honestly told his greatest fault, which was that of snuffing up the air about Brackdenstown; whereby he became such a lover of liberty, that I could scarce hold him in. I have likewise buried, at the bottom of a strong chest, your lordship's writings, under a heap of others that treat of liberty, and spread over a layer or two of Hobbes, Filmer, Bodin, and many more authors of that stamp, to be readiest at hand whenever I shall be disposed to take up a new set of principles in government. In the meantime, I design quietly to look to my shop, and keep as far out of your lordship's influence as possible; and if you ever see any more of my writings on this subject, I promise you shall find them as innocent, as insipid, and without a sting, as what I have now offered you. But, if your lordship will please to give me an easy lease of some part of your estate in Yorkshire, thither will I carry my chest, and, turning it upside down, resume my political reading where I left off, feed on plain homely fare, and live and die a free, honest English farmer; but not without regret for leaving my countrymen under the dread of the brazen talons of Mr. Wood;--my most loyal and innocent countrymen, to whom I owe so much for their good opinion of me, and my poor endeavours to serve them."
drapiers_letter_5,1,1,33,"I am, with the greatest respect, My Lord, Your Lordship's most obedient, and most humble servant, M. B."
drapiers_letter_6,1,1,1,"Was written a little after the proclamation against the Drapier's fourth Letter. It is delivered with much caution, because the Author confesses himself to be the Dean of St. Patrick's."
drapiers_letter_6,1,1,2,LETTER VI.
drapiers_letter_6,1,1,3,_To the Lord Chancellor Middleton._
drapiers_letter_6,1,1,4,"Deanery-house, _October, 1724_."
drapiers_letter_6,1,1,5,"MY LORD,"
drapiers_letter_6,1,1,6,I desire you will consider me as a member who comes in at the latter end of a debate; or as a lawyer who speaks to a cause when the matter has been almost exhausted by those who spoke before.
drapiers_letter_6,1,1,7,"I remember, some months ago, I was at your house upon a commission, where I am one of the governors; but I went thither, not so much on account of the commission, as to ask you some questions concerning Mr. Wood's patent to coin halfpence for Ireland; where you very freely told me, in a mixed company, how much you had always been against that wicked project;[21] which raised in me an esteem for you so far that I went in a few days to make you a visit, after many years' intermission. I am likewise told that your son wrote two letters from London (one of which I have seen), empowering those to whom they were directed to assure his friends, that whereas there was a malicious report spread of his engaging himself to Mr. Walpole for forty thousand pounds of Wood's coin to be received in Ireland, the said report was false and groundless; and he had never discoursed with that minister on this subject, nor would ever give his consent to have one farthing of the said coin current here. And although it be a long time since I have given myself the trouble of conversing with people of titles or stations, yet I have been told by those who can take up with such amusements, that there is not a considerable person of the kingdom scrupulous in any sort to declare his opinion. But all this is needless to allege, when we consider, that the ruinous consequences of Wood's patent have been so strongly represented by both Houses of Parliament, by the Privy-council, the Lord Mayor and Aldermen of Dublin; by so many corporations; and the concurrence of the principal gentlemen in most counties at their quarter-sessions, without any regard to party, religion, or nation."
drapiers_letter_6,1,1,8,"I conclude from hence, that the currency of these halfpence would, in the universal opinion of our people, be utterly destructive to this kingdom; and, consequently, that it is every man's duty, not only to refuse this coin himself, but, as far as in him lies, to persuade others to do the like; and whether this be done in private or in print, is all a case; as no layman is forbidden to write or to discourse upon religious or moral subjects, although he may not do it in a pulpit, at least in our Church. Neither is this an affair of State, until authority shall think fit to declare it so, or, if you should understand it in that sense, yet you will please to consider, that I am not now preaching."
drapiers_letter_6,1,1,9,"Therefore, I do think it my duty, since the Drapier will probably be no more heard of, so far to supply his place, as not to incur his fortune; for I have learned from old experience that there are times wherein a man ought to be cautious as well as innocent. I therefore hope that, preserving both those characters, I may be allowed, by offering new arguments or enforcing old ones, to refresh the memory of my fellow-subjects, and keep up that good spirit raised among them, to preserve themselves from utter ruin by lawful means, and such as are permitted by his Majesty."
drapiers_letter_6,1,1,10,"I believe you will please to allow me two propositions: First, that we are a most loyal people; and, secondly, that we are a free people, in the common acceptation of that word, applied to a subject under a limited monarch. I know very well that you and I did, many years ago, in discourse differ much in the presence of Lord Wharton about the meaning of that word _liberty_, with relation to Ireland. But, if you will not allow us to be a free people, there is only another appellation left, which I doubt my Lord Chief Justice Whitshed would call me to account for, if I venture to bestow: for I observed (and I shall never forget upon what occasion) the device upon his coach to be, _Libertas et natale solum_, at the very point of time when he was sitting in his court, and perjuring himself to betray both...."
drapiers_letter_6,1,1,11,"I am heartily sorry that any writer should, in a cause so generally approved, give occasion to the government and council to charge him with paragraphs ""highly reflecting upon his Majesty and his ministers; tending to alienate the affections of his good subjects in England and Ireland from each other, and to promote sedition among the people."" I must confess that, with many others, I thought he meant well, although he might have the failing of better writers, not to be always fortunate in the manner of expressing himself."
drapiers_letter_6,1,1,12,"However, since the Drapier is but one man, I shall think I do a public service by asserting that the rest of my countrymen are wholly free from learning, out of his pamphlets to reflect on the King or his ministers, and to breed sedition. I solemnly declare, that I never once heard the least reflection cast upon the King on the subject of Mr. Wood's coin: for in many discourses on this matter, I do not remember his Majesty's name to be so much as mentioned. As to the ministry in England, the only two persons hinted at were the Duke of Grafton and Mr. Walpole; the former, as I have heard you and a hundred others affirm, declared, ""that he never saw the patent in favour of Mr. Wood before it was passed,"" although he was then Lord-Lieutenant; and therefore, I suppose, everybody believes that his Grace has been wholly unconcerned in it ever since. Mr. Walpole was indeed supposed to be understood by the letter W. in several newspapers, where it is said that some expressions fell from him not very favourable to the people of Ireland, for the truth of which the kingdom is not to answer, any more than for the discretion of the publishers. You observe, the Drapier wholly clears Mr. Walpole of this charge by very strong arguments, and speaks of him with civility."
drapiers_letter_6,1,1,13,"I cannot deny myself to have been often present where the company gave their opinion that Mr. Walpole favoured Mr. Wood's projects, which I always contradicted, and for my own part never once opened my lips against that minister, either in mixed or particular meetings; and my reason for this reservedness was, because it pleased him in the Queen's time (I mean Queen Anne, of ever-blessed memory) to make a speech directly against me by name in the House of Commons, as I was told a very few minutes after, in the Court of Requests, by more than fifty members...."
drapiers_letter_6,1,1,14,"But whatever unpleasing opinion some people might conceive of Mr. Walpole, on account of those halfpence, I dare boldly affirm it was entirely owing to Mr. Wood. Many persons of credit come from England, have affirmed to me and others, that they have seen letters under his hand, full of arrogance and insolence towards Ireland, and boasting of his favour with Mr. Walpole; which is highly probable; because he reasonably thought it for his interest to spread such a report, and because it is the known talent of low and little spirits, to have a great man's name perpetually in their mouths. Thus I have sufficiently justified the people of Ireland from learning any bad lesson out of the Drapier's pamphlets, with regard to his Majesty and his ministers; and therefore, if those papers were intended to sow sedition among us, God be thanked the seeds have fallen upon a very improper soil."
drapiers_letter_6,1,1,15,"As to alienating the affections of the people of England and Ireland from each other, I believe the Drapier, whatever his intentions were, has left that matter just as he found it. I have lived long in both kingdoms, as well in country as in town; and therefore take myself to be as well informed as most men, in the dispositions of each people toward the other. By the people, I understand here only the bulk of the common people: and I desire no lawyer may distort or extend my meaning. There is a vein of industry and parsimony, that runs through the whole people of England, which, added to the easiness of their rents, makes them rich and sturdy."
drapiers_letter_6,1,1,16,"As to Ireland, they know little more of it than they do of Mexico: farther than that it is a country subject to the King of England, full of bogs, inhabited by wild Irish Papists, who are kept in awe by mercenary troops sent from thence: and their general opinion is, that it were better for England if this whole island were sunk into the sea; for they have a tradition, that every forty years there must be a rebellion in Ireland."
drapiers_letter_6,1,1,17,"I have seen the grossest suppositions passed upon them: ""That the wild Irish were taken in toils; but that in some time they would grow so tame as to eat out of your hands."" I have been asked by hundreds, and particularly by my neighbours, your tenants at Pepper-harrow, ""whether I had come from Ireland by sea?"" and, upon the arrival of an Irishman to a country town, I have known crowds coming about him, and wondering to see him look so much better than themselves."
drapiers_letter_6,1,1,18,"A gentleman, now in Dublin, affirms, ""that, passing some months ago through Northampton, and finding the whole town in a flurry, with bells, bonfires, and illuminations; upon asking the cause, he was told that it was for joy that the Irish had submitted to receive Wood's halfpence."" This, I think, plainly shows what sentiments that large town has of us; and how little they made it their own case; although they lie directly in our way to London, and therefore cannot but be frequently convinced that we have human shapes."
drapiers_letter_6,1,1,19,"As to the people of this kingdom, they consist either of Irish Papists, who are as inconsiderable in point of power as the women and children; or of English Protestants, who love their brethren of that kingdom, although they may possibly sometimes complain when they think they are hardly used. However, I confess I do not see that it is of any great consequence, how the personal affections stand to each other, while the sea divides them and while they continue in their loyalty to the same prince. And yet I will appeal to you, whether those from England have reason to complain when they come hither in pursuit of their fortunes? or, whether the people of Ireland have reason to boast, when they go to England upon the same design? My second proposition was, that we of Ireland are a free people; this, I suppose, you will allow, at least with certain limitations remaining in your own breast. However, I am sure it is not criminal to affirm it; because the words liberty and property, as applied to the subject, are often mentioned in both Houses of Parliament, as well as in yours and other courts below; whence it must follow, that the people of Ireland do or ought to enjoy all the benefits of the common and statute law: such as to be tried by juries, to pay no money without their own consent as represented in Parliament, and the like. If this be so, and if it be universally agreed that a free people cannot by law be compelled to take any money in payment except gold and silver, I do not see why any man should be hindered from cautioning his countrymen against this coin of William Wood, who is endeavouring by fraud to rob us of that property which the laws have secured...."
drapiers_letter_6,1,1,20,"Before I conclude, I cannot but observe that for several months past there have more papers been written in this town, such as they are, all upon the best public principle, the love of our country, than perhaps has been known in any other nation in so short a time. I speak in general, from the Drapier down to the maker of ballads; and all without any regard to the common motives of writers, which are profit, favour, and reputation. As to profit, I am assured by persons of credit, that the best ballad upon Mr. Wood will not yield above a groat to the author; and the unfortunate adventurer Harding[22] declares he never made the Drapier any present, except one pair of scissors. As to favour, whoever thinks to make his court by opposing Mr. Wood, is not very deep in politics; and as to reputation, certainly no man of worth and learning would employ his pen upon so transitory a subject, and in so obscure a corner of the world, to distinguish himself as an author, so that I look upon myself, the Drapier, and my numerous brethren, to be all true patriots in our several degrees."
drapiers_letter_6,1,1,21,"All that the public can expect for the future is, only to be sometimes warned to beware of Mr. Wood's halfpence, and to be referred for conviction to the Drapier's reasons. For a man of the most superior understanding will find it impossible to make the best use of it while he writes in constraint, perpetually softening, correcting, or blotting out expressions for fear of bringing his printer, or himself, under a prosecution from my Lord Chief Justice Whitshed. It calls to my remembrance the madman in ""Don Quixote,"" who being soundly beaten by a weaver for letting a stone (which he always carried on his shoulder), fall upon a spaniel, apprehended that every cur he met was of the same species."
drapiers_letter_6,1,1,22,"For these reasons I am convinced, that what I have now written will appear low and insipid; but if it contributes in the least to preserve that union among us for opposing this fatal project of Mr. Wood, my pains will not be altogether lost."
drapiers_letter_6,1,1,23,"I sent these papers to an eminent lawyer (and yet a man of virtue and learning into the bargain), who, after many alterations, returned them back, with assuring me that they are perfectly innocent; without the least mixture of treason, rebellion, sedition, malice, disaffection, reflection, or wicked insinuation whatsoever."
drapiers_letter_6,1,1,24,"If the bellman of each parish, as he goes his circuit, would cry out every night ""Past twelve o'clock; Beware of Wood's halfpence,"" it would probably cut off the occasion for publishing any more pamphlets; provided that in country towns it were done upon market-days. For my own part, as soon as it shall be determined that it is not against law, I will begin the experiment in the liberty of St. Patrick's; and hope my example may be followed in the whole city. But if authority shall think fit to forbid all writings or discourses upon this subject, except such as are in favour of Mr. Wood, I will obey, as it becomes me; only, when I am in danger of bursting, I will go and whisper among the reeds, not any reflection upon the wisdom of my countrymen, but only these few words, BEWARE OF WOOD'S HALFPENCE."
drapiers_letter_6,1,1,25,"I am, with due respect, Your most obedient, humble servant, J. S."
drapiers_letter_7,1,1,1,"Did not appear till 1735. It appears to have been written during the first session in Lord Carteret's government. It is much more a start on a new course, than a continuation of the past struggle."
drapiers_letter_7,1,1,2,LETTER VII.
drapiers_letter_7,1,1,3,_An Humble Address to Both Houses of Parliament._
drapiers_letter_7,1,1,4,"BY M. B., DRAPIER."
drapiers_letter_7,1,1,5,"""Multa gement plagasque superbi Victoris--"""
drapiers_letter_7,1,1,6,"I have been told, that petitions and addresses, to either King or Parliament, are the right of every subject, provided they consist with that respect which is due to princes and great assemblies. Neither do I remember, that the modest proposals or opinions of private men have been ill-received, when they have not been delivered in the style of advice; which is a presumption far from my thoughts. However, if proposals should be looked upon as too assuming, yet I hope every man may be suffered to declare his own and the nation's wishes. For instance; I may be allowed to wish, that some farther laws were enacted for the advancement of trade; for the improvement of agriculture, now strangely neglected, against the maxims of all wise nations; for supplying the manifest defects in the acts concerning the plantation of trees; for setting the poor to work; and many others."
drapiers_letter_7,1,1,7,"Upon this principle I may venture to affirm, it is the hearty wish of the whole nation, very few excepted, that the Parliament, in this session, would begin by strictly examining into the detestable fraud of one William Wood, now or late of London, hardwareman; who illegally and clandestinely, as appears by your own votes and addresses, procured a patent in England for coining halfpence in that kingdom to be current here. This, I say, is the wish of the whole nation, very few excepted; and upon account of those few, is more strongly and justly the wish of the rest; those few consisting either of Wood's confederates, some obscure tradesmen, or certain bold UNDERTAKERS,[23] of weak judgment and strong ambition, who think to find their accounts in the ruin of the nation, by securing or advancing themselves. And because such men proceed upon a system of politics, to which I would fain hope you will be always utter strangers, I shall humbly lay it before you."
drapiers_letter_7,1,1,8,"Be pleased to suppose me in a station of fifteen hundred pounds a year, salary and perquisites: and likewise possessed of 800_l._ a-year, real estate. Then suppose a destructive project to be set on foot; such for instance, as this of Wood; which, if it succeed in all the consequences naturally to be expected from it, must sink the rents and wealth of the kingdom one half, although I am confident it would have done so five-sixths; suppose, I conceive that the countenancing, or privately supporting, this project, will please those by whom I expect to be preserved or higher exalted; nothing then remains, but to compute and balance my gain and my loss, and sum up the whole. I suppose that I shall keep my employment ten years, not to mention the fair chance of a better."
drapiers_letter_7,1,1,9,"This, at 1500_l._ a year, amounts in ten years to 15,000_l._ My estate, by the success of the said project, sinks 400_l._ a-year; which, at twenty years' purchase, is but 8000_l._; so that I am a clear gainer of 7000_l._ upon the balance. And during all that period I am possessed of power and credit, can gratify my favourites, and take vengeance on mine enemies. And if the project miscarry, my private merit is still entire. This arithmetic, as horrible as it appears, I knowingly affirm to have been practised and applied, in conjunctures whereon depended the ruin or safety of a nation; although probably the charity and virtue of a senate will hardly be induced to believe, that there can be such monsters among mankind. And yet the wise Lord Bacon mentions a sort of people (I doubt the race is not yet extinct) who would ""set a house on fire for the convenience of roasting their own eggs at the flame."""
drapiers_letter_7,1,1,10,"But whoever is old enough to remember, and has turned his thoughts to observe, the course of public affairs in this kingdom from the time of the Revolution, must acknowledge, that the highest points of interest and liberty have often been sacrificed to the avarice and ambition of particular persons, upon the very principles and arithmetic that I have supposed. The only wonder is, how these artists were able to prevail upon numbers, and influence even public assemblies, to become instruments for effecting their execrable designs."
drapiers_letter_7,1,1,11,"It is, I think, in all conscience, latitude enough for vice, if a man in station be allowed to act injustice upon the usual principles of getting a bribe, wreaking his malice, serving his party, or consulting his preferment, while his wickedness terminates in the ruin only of particular persons; but to deliver up our whole country and every living soul who inhabits it, to certain destruction, has not, as I remember, been permitted by the most favourable casuists on the side of corruption."
drapiers_letter_7,1,1,12,"It were far better, that all who have had the misfortune to be born in this kingdom, should be rendered incapable of holding any employment whatsoever above the degree of a constable (according to the scheme and intention of a great minister,[24] _gone to his own place_), than to live under the daily apprehension of a few false brethren among ourselves; because, in the former case, we should be wholly free from the danger of being betrayed, since none could then have impudence enough to pretend any public good. It is true, that in this desperate affair of the new halfpence, I have not heard of any man above my own degree of a shopkeeper, to have been hitherto so bold, as, in direct terms, to vindicate the fatal project; although I have been told of some very mollifying expressions which were used, and very gentle expedients proposed and handed about, when it first came under debate; but since the eyes of the people have been so far opened, that the most ignorant can plainly see their own ruin in the success of Wood's attempt, these grand compounders have been more cautious.... In the small compass of my reading (which, however, has been more extensive than is usual to men of my inferior calling,) I have observed, that grievances have always preceded supplies. And if ever grievances had a title to such pre-eminence, it must be this of Wood; because it is not only the greatest grievance that any country could suffer, but a grievance of such a kind, that, if it should take effect, would make it impossible for us to give any supplies at all, except in adulterate copper; unless a tax were laid, for paying the civil and military lists and the large pensions, with real commodities instead of money. Which, however, might be liable to some few objections, as well as difficulties; for, although the common soldiers might be content with beef, and mutton, and wool, and malt, and leather, yet I am in some doubt as to the generals, the colonels, the numerous pensioners, the civil officers and others, who all live in England upon Irish pay, as well as those few who reside among us only because they cannot help it. There is one particular, which, although I have mentioned more than once in some of my former papers, yet I cannot forbear to repeat, and a little enlarge upon it; because I do not remember to have read or heard of the like in the history of any age or country, neither do I ever reflect upon it without the utmost astonishment."
drapiers_letter_7,1,1,13,"After the unanimous addresses to his sacred Majesty, against the patent of Wood, from both Houses of Parliament, which are the three estates of the kingdom, and likewise an address from the Privy-council, to whom, under the chief governors, the whole administration is entrusted, the matter is referred to a committee of council in London. Wood and his adherents are heard on one side; and a few volunteers, without any trust or direction from hence, on the other. The question, as I remember, chiefly turned upon the want of halfpence in Ireland. Witnesses are called on the behalf of Wood, of what credit I have formerly shown. Upon the issue, the patent is found good and legal; all his Majesty's officers here, not excepting the military, commanded to be aiding and assisting to make it effectual; the addresses of both Houses of Parliament, of the Privy-council, and of the city of Dublin, the declarations of most counties and corporations throughout the kingdom, are altogether laid aside, as of no weight, consequence, or consideration whatsoever; and the whole kingdom of Ireland non-suited in default of appearance, as if it were a private case between John Doe, plaintiff, and William Roe, defendant."
drapiers_letter_7,1,1,14,"With great respect to those honourable persons, the committee of council in London, I have not understood them to be our governors, councillors, or judges. Neither did our case turn at all upon the questions whether Ireland wanted halfpence or no. For there is no doubt, but we do want both halfpence, gold, and silver; and we have numberless other wants, and some that we are not so much as allowed to name, although they are peculiar to this nation; to which no other is subject, whom God has blessed with religion and laws, or any degree of soil and sunshine; but for what demerits on our side, I am altogether in the dark. But I do not remember that our want of halfpence was either affirmed or denied in any of our addresses or declarations against those of Wood. We alleged the fraudulent obtaining and executing of his patent; the baseness of his metal; and the prodigious sum to be coined, which might be increased by stealth, from foreign importation and his own counterfeits, as well as those at home; whereby we must infallibly lose all our little gold and silver, and all our poor remainder of a very limited and discouraged trade. We urged, that the patent was passed without the least reference hither; and without mention of any security given by Wood, to receive his own halfpence upon demand; both which are contrary to all contrary proceedings in the like cases."
drapiers_letter_7,1,1,15,"These, and many other arguments, we offered, but still the patent went on; and at this day our ruin would have been half completed, if God in His mercy had not raised a universal detestation of these halfpence in the whole kingdom, with a firm resolution never to receive them; since we are not under obligations to do so by any law, either human or divine."
drapiers_letter_7,1,1,16,"But, in the name of God, and of all justice and pity, when the King's Majesty was pleased that this patent should pass, is it not to be understood that he conceived, believed, and intended it, as a gracious act for the good and benefit of his subjects, for the advantage of a great and fruitful kingdom; of the most loyal kingdom upon earth, where no hand or voice was ever lifted up against him; a kingdom, where the passage is not three hours from Britain; and a kingdom where Papists have less power and less land than in England? Can it be denied or doubted that his Majesty's ministers understood and proposed the same end, the good of this nation, when they advised the passing of this patent? Can the person of Wood be otherwise regarded than as the instrument, the mechanic, the head-workman, to prepare his furnace, his fuel, his metal, and his stamps? If I employ a shoe-boy, is it in view to his advantage, or to my own convenience? I mention the person of William Wood alone, because no other appears; and we are not to reason upon surmises; neither would it avail, if they had a real foundation. Allowing therefore (for we cannot do less) that this patent for the coining of halfpence was wholly intended by a gracious King, and a wise public-spirited ministry, for the advantage of Ireland; yet when the whole kingdom to a man, for whose good the patent was designed, do, upon maturest consideration, universally join in openly declaring, protesting, addressing, petitioning, against these halfpence, as the most ruinous project that ever was set on foot to complete the slavery and destruction of a poor innocent country; is it, was it, can it, or will it, ever be a question, not, whether such a kingdom, or William Wood, should be a gainer; but whether such a kingdom should be wholly undone, destroyed, sunk, depopulated, made a scene of misery and desolation, for the sake of William Wood? God of His infinite mercy avert this dreadful judgment! And it is our universal wish, that God would put it into your hearts to be His instruments for so good a work."
drapiers_letter_7,1,1,17,"For my own part, who am but one man, of obscure condition, I do solemnly declare, in the presence of Almighty God, that I will suffer the most ignominious and torturing death, rather than submit to receive this accursed coin, or any other that shall be liable to these objections, until they shall be forced upon me by a law of my own country; and, if that shall ever happen, I will transport myself into some foreign land, and eat the bread of poverty among a free people."
drapiers_letter_7,1,1,18,"Am I legally punishable for these expressions? shall another proclamation issue against me, because I presume to take my country's part against William Wood, where her final destruction is intended? But, whenever you shall please to impose silence upon me, I will submit; because I look upon your unanimous voice to be the voice of the nation; and this I have been taught, and do believe, to be in some manner the voice of God...."
drapiers_letter_7,1,1,19,"I have sometimes wondered upon what motives the peerage of England were so desirous to determine our controversies; because I have been assured, and partly know, that the frequent appeals from hence have been very irksome to that illustrious body: and whoever has frequented the Painted Chamber and Courts of Requests, must have observed, that they are never so nobly filled as when an Irish appeal is under debate."
drapiers_letter_7,1,1,20,"The peers of Scotland, who are very numerous, were content to reside in their castles and houses in that bleak and barren climate; and although some of them made frequent journeys to London, yet I do not remember any of their greatest families, till very lately, to have made England their constant habitation before the Union; or, if they did, I am sure it was generally to their own advantage, and whatever they got was employed to cultivate and increase their own estates, and by that means enrich themselves and their country."
drapiers_letter_7,1,1,21,"As to the great number of rich absentees under the degree of peers, what particular ill-effects their absence may have upon this kingdom, besides those already mentioned, may perhaps be too tender a point to touch. But whether those who live in another kingdom upon great estates here, and have lost all regard to their own country, farther than upon account of the revenues they receive from it; I say, whether such persons may not be prevailed upon to recommend others to vacant seats, who have no interest here except a precarious employment, and consequently can have no views but to preserve what they have got, or to be higher advanced; this, I am sure, is a very melancholy question, if it be a question at all."
drapiers_letter_7,1,1,22,"But, besides the prodigious profit which England receives by the transmittal thither of two-thirds of the revenues of this old kingdom, it has another mighty advantage, by making our country a receptacle, wherein to disburden themselves of their supernumerary pretenders to offices; persons of second-rate merit in their own country, who, like birds of passage, most of them thrive and fatten here, and fly off when their credit and employments are at an end. So that Ireland may justly say, what Luther said of himself, POOR Ireland makes many rich!"
drapiers_letter_7,1,1,23,"If, amid all our difficulties, I should venture to assert that we have one great advantage, provided we could improve it as we ought, I believe most of my readers would be long in conjecturing what possible advantage could ever fall to our share. However, it is certain that all the regular seeds of party and faction among us are entirely rooted out, and if any new ones shall spring up, they must be of equivocal generation, without any seed at all, and will be justly imputed to a degree of stupidity beyond even what we have been ever charged with upon the score of our birthplace and climate."
